cname,Teff_reso_bay,Teff_err_reso_bay,logg_reso_bay,logg_err_reso_bay,feh_reso_bay,feh_err_reso_bay,mgfe_reso_bay,mgfe_err_reso_bay,tife_reso_bay,tife_err_reso_bay,mnfe_reso_bay,mnfe_err_reso_bay,mass_wa_bay,mass_err_wa_bay,lum_wa_bay,lum_err_wa_bay,ges_field,GAL_R,GAL_Z,GAL_L,GAL_B,V_R,V_R_ERR,V_PHI,V_PHI_ERR,r_hi_photogeo,r_lo_photogeo,snr,Cat
14004717-4503470,5503.802854365641,10.562290021772672,3.8631302172656334,0.0149768129855381,-0.2263277486003292,0.0079214463151297,0.1342577174637584,0.0152637731496203,0.2945905656250293,0.0144780527573817,-0.1760083548502937,0.0147643591394444,1.0836806327379416,0.0191614002223554,3.3589178786421363,0.1735507960621102,GES_MW_14_15,7251.5411500209875,392.76101307032377,315.58636418656573,16.09794902522502,43.67597291239298,2.134210508818907,233.42543196051204,2.73360042998799,1393.1703,1307.2319,53.7856,Thick_disc
14005344-4059478,5455.946108263376,3.646098932840369,4.375561610548975,0.0086646550414602,0.0431187695829873,0.0050484786846193,0.022145757008181,0.0083330279261255,0.0398337025471235,0.0098560334155089,-0.1015259354989908,0.0082932835358557,0.8989524513407559,0.0002656880880274,0.8261249654928974,0.0186643398400121,GES_MW_14_15,7671.848200792486,250.158923851476,316.80011058786,19.997337948731257,-27.65881723434584,2.02314738040388,214.2038158987652,1.839622476714071,700.1462,654.17426,76.1545,Thin_disc
14005352-2801180,4957.330869135301,1.6796096516551997,4.557632071229006,0.0006982602725944,-0.2602360050970143,0.0050283085656806,-0.0206352761552634,0.0083907104642004,0.2105632500098585,0.0092682441016049,-0.1124647501245101,0.0085956589077742,0.719499134004651,5.798138718110465e-05,0.2962594351333858,0.0008725476262002,GES_MW_14_15,7752.229759181503,325.31901893076923,321.11018798893,32.38659361933449,5.898127561659193,1.9011921766705795,228.38308240950872,1.5456550084455627,580.9572,559.2917,68.9516,Thin_disc
14005392-2803064,6415.970661970373,15.505872052442358,4.132808451353907,0.0385882887092618,-0.1165139534063266,0.0074041002823781,0.0668309724098929,0.0201785704992449,-0.0622967128071068,0.0252228740390937,-0.2874374742800816,0.0283071694149076,1.2896974895253366,0.0187952985998738,3.983650145332159,0.4206921705554861,GES_MW_14_15,6719.0413418366425,1247.3594196412012,321.1006292675979,32.35754767864749,44.45450096134295,2.1109533854425138,218.61440932161383,10.307554665792482,2548.8826,2072.1738,64.811,Thin_disc
14005761-2803324,5030.921290693106,9.231297000289066,2.355597716062204,0.0263494392347225,-1.539855547568562,0.0053823794848874,0.2941242615504288,0.0171963426594974,0.216715730814704,0.0149685069714299,-0.4916660849691172,0.0376661461804377,0.9648756329914556,0.0756058005853619,67.46869085644204,8.852332527027869,GES_MW_14_15,5347.95330020608,2980.388886095033,321.1131860118033,32.3464239162556,-129.16895386915465,5.380403523836753,3.5195210628616818,36.35787440968223,6017.635,4995.172,102.916,Halo
14092666-3404193,4664.117555793538,0.2850182717761039,4.5663912197234975,0.0001072705450617,-0.3260603510112667,0.0060474276555534,-0.0241968123231434,0.0069458793159316,0.2585856600244101,0.0104380036235452,-0.1106774170302453,0.0098827463697099,0.6999969999971963,2.367947345454195e-07,0.2212880718426946,3.661227875116298e-07,GES_MW_14_15,7869.463382871886,180.8850721623392,320.86130126099044,26.06926497957125,-6.833248787419593,1.977625763649183,258.51435192576304,1.5673309580164687,369.8505,362.362,53.8893,Thin_disc
14093637-1505210,5007.535495561221,5.445089255347707,3.7635959383099262,0.0093021984913895,0.0453168338450091,0.0043088750757431,0.0192408588969165,0.0089996749747081,0.1385785308297429,0.0074187968581314,-0.0625034679983209,0.0078271433723111,1.079124384787823,0.0112415258448859,2.8801730299749537,0.0894036376093493,GES_MW_14_15,7417.452491727318,812.0679604432277,329.4738208208772,43.71734225258297,30.722276598865665,1.8403825047818725,252.9012891930341,0.956579327994278,1177.5924,1119.7758,71.5579,Thin_disc
14095015-1507352,5664.624117874109,3.4610519781850315,4.275363906676591,0.013576527289276,-0.4539782797148497,0.0069832363331651,0.2200545465454528,0.0129136337522799,0.3856460716304892,0.0159282897868951,-0.3484675573119368,0.020314098556333,0.8402249857939141,0.0055281176850056,1.1304238080310416,0.0394439349566275,GES_MW_14_15,7568.043237085811,638.9159189843665,329.522407415227,43.66052647542479,-51.7469354907842,2.789051715064521,214.36644113124507,1.931114365040019,931.6128,861.215,61.3769,Thick_disc
14095231-3355461,5028.699499022052,10.072827333161396,3.1030787882667923,0.0279285896781135,-0.6306259546572659,0.0080635575099524,0.3369952599751495,0.0174306034307605,0.380966767468491,0.0141578935860754,-0.1869334691910161,0.0167470334380012,0.9868888487574234,0.0361216116164343,12.298093652511094,1.1342109120857256,GES_MW_14_15,6310.607686007763,1295.9999821243912,321.00707092403724,26.17434939896673,112.7486282081036,8.16899686538393,217.70897594747268,3.856200265921432,3130.3335,2690.0183,51.0917,Thick_disc
14101606-2004032,5654.275727424317,11.68627899682444,4.1562818609826016,0.018713016763753,-0.3913266712889824,0.0094105604234098,0.2207169326255865,0.0167394143087186,0.2285767484716358,0.0209819727245162,-0.3289926070489306,0.0262599764830489,0.8612100926024973,0.0071697602557457,1.513837487576116,0.0732285470319909,GES_MW_14_15,7364.807422605757,766.7855891529953,327.0167984460566,39.08926231250235,-64.30173300448024,1.9674151323347813,191.9444671025373,2.004687572439759,1253.6027,1127.563,50.0373,Thick_disc
14102078-1506033,4859.704548226777,5.637190437164278,3.193545097131585,0.0147727711769182,-0.2126339162444828,0.0049385574328455,0.1547956767776142,0.0112240033638116,0.2117163579712964,0.0082015718859134,-0.0992737709720646,0.0089687317295488,0.9305704866196036,0.0139092682437057,8.189860138492866,0.3550264155724464,GES_MW_14_15,6862.511017241583,1450.7148507545658,329.6920131604833,43.63277342373691,19.14227878511003,2.201567910048254,222.74742730998983,2.131619320108708,2184.2139,1970.4247,66.6157,Thick_disc
14103861-1501117,5497.774365077096,13.33194395338978,2.7407050159979027,0.0234188255202734,-1.1811728762225115,0.0081598544887827,0.2740963004935901,0.0261915765332746,0.26464638696249,0.0193119042801333,-0.5491287894992817,0.0725366440292268,2.315385348149215,0.0443515817479125,94.81855783732476,6.408245261943387,GES_MW_14_15,4962.836382206818,4005.467295760443,329.8287510519363,43.67659282724644,-200.9936303858733,22.37301655907801,71.4498431486915,54.02167815174063,6431.6616,5106.212,65.1239,Halo
14183112-0957278,5966.695106913497,18.44495901746483,4.173060639186375,0.0281392669694322,-0.4632544765154316,0.0098892835042606,0.208339187355051,0.0203808382772414,0.2657125640028335,0.0239854475694773,-0.3299792500092962,0.0351970996796461,0.9814206249480072,0.0137456792972044,2.0609138081452945,0.1454897143324584,GES_MW_14_15,7124.571835844506,1220.6632282458222,335.5418740778707,47.32520625862186,-10.886331747406745,2.234117049951039,165.34390907408823,5.945023654169397,1730.2546,1546.2756,50.3038,Thick_disc
14185106-1501303,5330.420728573982,14.144637103546389,3.0572453691900643,0.0513896983819101,-1.7012091148463744,0.0143855455710602,0.3403952308042812,0.0372336842701786,0.2492472980629957,0.0403975353890474,-0.6761576581132231,0.2373431810958887,0.971178908735332,0.0789968161999961,17.14933410279137,3.164815047097946,GES_MW_14_15,5891.559163989899,2479.9693446367964,332.27628450675843,42.81110141225518,-33.15214067479537,21.889344360708463,17.232976821679863,23.301605606765023,4101.927,3255.3838,50.1089,Halo
14185301-1500493,5166.675205291825,1.9713609146624955,4.526979349344998,0.0010372336775373,-0.3333608160750412,0.0070415896531478,0.0060319745259028,0.0110207922801551,0.1888793290653359,0.0149164089932826,-0.0805575269798626,0.0114065059187726,0.7393720081623173,1.5124636270774576e-05,0.3854882108083091,0.0014996433753789,GES_MW_14_15,7759.542336592517,400.62827514558273,332.29284148058395,42.817717714685934,26.607582786753994,1.8835823796277265,218.7514802547097,1.159775636691884,567.5557,552.69727,56.5486,Thin_disc
14191343-1006557,5529.696252853941,12.980486158888608,4.38795358942466,0.0088663974417793,0.2718630303825309,0.0057211714942473,-0.051212566915833,0.0120248825269546,0.0536353783277111,0.0125559101725014,-0.0838033019796117,0.0115817178517305,0.9971889228700976,0.0059902905147959,0.939567466819636,0.0112386408745624,GES_MW_14_15,7449.937102968244,817.9616818310376,335.651678227659,47.10281730319377,3.4066355461618363,1.865159217741008,227.5395410413726,1.5333011586162064,1138.3468,1053.9061,53.5969,Thin_disc
14191906-4059122,4841.985902206795,2.938632867819213,3.148856125074016,0.002228059203638,-0.3340081229876142,0.0061659467086398,0.2776250664068396,0.0115665010607856,0.3794863595076673,0.0092993229724544,-0.1535960683415593,0.0102579017250295,0.9164414740395966,0.0033690692404108,8.802824206376748,0.0403755628604752,GES_MW_14_15,6814.9617769382185,643.0114249497138,320.2998729439637,18.902460469868974,-53.74398249661064,4.670953744275064,247.019633851658,2.0967207500708143,2032.4469,1844.2706,61.1659,Thick_disc
14192522-1956170,5068.422714938222,7.345721081152947,2.367629528866713,0.0124125013143317,-1.9509728320826083,0.0119125258182955,0.2164401159880479,0.0340988244862194,0.1969317123285999,0.0335550036908619,-0.3383162412466031,0.1484713919908939,0.7496137554984192,0.006130788101385,52.2498466350899,1.2244698700224612,GES_MW_14_15,5099.903748908822,3153.7704726826187,329.60252389344805,38.334712410312136,-82.38341833304321,13.0049770806415,163.79100541394823,18.96401117844102,5745.5737,4461.157,54.2027,Thick_disc
14192566-4057349,5567.363643566632,2.83997677797539,4.369485233891629,0.0076607660409749,0.1327834172504269,0.0071657003903678,-0.0233874270771747,0.0130321906826429,0.0317270962632177,0.0145387373704817,-0.0570691522854875,0.0122351213936419,0.9589933271192076,0.0005947987523908,0.9689226921316888,0.0185348617500618,GES_MW_14_15,7413.779779237786,345.01637256907736,320.3304760533812,18.920444640603883,-51.954718000732974,2.3332940623270133,233.7824162600299,1.6480049372041377,1046.3329,980.97626,51.7377,Thin_disc
14193008-1006504,5882.617844750214,14.139822539570554,4.321761951629929,0.0203867620927522,-0.5405019745258843,0.0098411518574593,0.1537428713823154,0.0182254172487128,0.3670608895955996,0.0226114729319601,-0.2906575725672491,0.0340315593981595,0.8811269373302815,0.0069139183108913,1.2393991888353522,0.0519758198460069,GES_MW_14_15,7412.23487624416,861.5718422981682,335.7402166741283,47.07068723617822,1.0594345649056065,1.899155932585908,198.42248263694216,3.578135686305637,1199.5674,1092.505,53.255,Thick_disc
14194749-1505054,4766.013709333317,2.89252214815983,4.495772338942454,0.0006875820290931,-0.6346254732901055,0.0063712991615441,0.1191844078055602,0.0079698819301779,0.3687892341664818,0.0108318548217376,-0.0265631151298384,0.0106909413909465,0.7799509665829312,0.0013561775721758,0.3162969612701335,0.0002999723858593,GES_MW_14_15,7751.636628828349,405.93619085390463,332.51494131040454,42.65491478224881,53.26380028820531,2.0968472940976275,218.9123814258629,1.2196854366862169,578.7737,560.61005,55.7378,Thick_disc
14195234-2752524,5956.046726688744,15.204871877367797,4.152327802554426,0.0204489955416924,-0.3185769399278659,0.0076414257623029,0.1011799757974018,0.0171801417185419,0.2089417016666682,0.0194434193635295,-0.3014576953096507,0.02376695532892,1.021020803817145,0.0092557152881706,2.2306914170589582,0.1218788188371418,GES_MW_14_15,7074.560649505221,806.8383798276861,325.7783274882908,31.037451311061176,-6.239487885346356,2.7617563712739583,175.7772314452964,4.244909748016837,1615.7075,1458.2498,58.1449,Thick_disc
14200576-1454105,5435.692076781873,3.933242321777063,4.474761802050363,0.0031804244168013,-0.4157808936442517,0.0054725631710015,0.0212621315779687,0.0092118209660637,0.2280586523013748,0.0128154155380678,-0.1383515167322977,0.0105451511570518,0.7591710404854718,1.2827482864524814e-05,0.5468890553597496,0.0055524706265709,GES_MW_14_15,7774.746513909336,382.6742917112075,332.7169808673168,42.78324070306927,3.904471140736693,1.8687149962738927,221.78402882999129,1.1323722393731075,540.74854,525.82355,76.6491,Thin_disc
14201405-1502122,5032.375633570602,8.874824385557561,3.1303283631532297,0.0250261160576062,-0.5690525987983928,0.0063279115555997,0.3741988827180993,0.0131770115529344,0.4283727141248247,0.0109007613334315,-0.1886027961259189,0.0126528086093993,1.0768272018079108,0.0454028253407078,12.625885739074604,1.0368131357384407,GES_MW_14_15,6492.170944266879,1762.4057958932087,332.6740828645908,42.648987032480754,-74.36501279650636,7.222694342110041,230.63250506866729,1.7811297110514397,2837.489,2351.8972,63.794,Thick_disc
14202502-2758452,5086.719340308771,13.045799381038991,2.532759870704071,0.0379366672216023,-1.493659631411299,0.0072568068249149,0.2950942140520897,0.0240098249622486,0.2418506084192215,0.0198032049650868,-0.5111974905964294,0.0515632808088587,0.937773008542788,0.0934404266275156,45.79794020773844,8.162632530321105,GES_MW_14_15,5023.3365955852805,2761.973170017638,325.8626390197023,30.900151478863734,-224.0037385872817,30.126353469885405,-122.68292016164791,80.47402527362371,5850.0806,4135.3193,74.3266,Halo
14203581-2753229,5771.852336520999,7.6587016065272815,4.336385609923736,0.0214753123737105,-0.1515502049152082,0.0075490844062212,0.0707765144289552,0.0153156895282818,0.2302595829155105,0.0157817106079931,-0.2412303497686594,0.0164794218343273,0.9396408118349548,0.0055216071400205,1.1849127972815154,0.061100775707809,GES_MW_14_15,7285.559284157752,639.9878165051747,325.94625201752444,30.9668530850614,140.50441401938144,7.039640018907716,175.92908027667062,5.69349450876823,1257.9208,1154.5143,52.2107,Thin_disc
14203788-3409335,5065.737135022148,8.508485367939944,3.377027965398536,0.0168987365502647,-0.5182935859302251,0.0074943898819171,0.2512971576071592,0.0140814370921712,0.4130584011113061,0.0130406593156501,-0.159650307123164,0.0124910308838487,0.9727413437658456,0.0273740084345971,6.62020418542306,0.2135366845699525,GES_MW_14_15,6902.654356875233,771.0938513364258,323.23072986117603,25.17237027177104,44.543669843529,2.229790154349851,282.8625534370884,1.5877704753726931,1847.5992,1725.7367,58.7213,Thick_disc
14210265-2753561,5022.638275148781,1.077599652234572,4.5124857434077255,0.0007275387543462,-0.0447200684122104,0.0060082701985289,-0.0122800114172997,0.0103663848931396,0.1870812720925969,0.0103742973966615,-0.0481597090407204,0.0100323563292975,0.8396847831097458,0.0037103334827753,0.4041916617358876,0.0021103043360597,GES_MW_14_15,7713.095730795901,318.04557895248894,326.0479036635681,30.91938511346164,-30.633484561336783,2.074679050113688,252.74043232125308,1.2963560611945095,589.3682,570.29877,54.5116,Thin_disc
14211008-4402189,4939.427453214911,5.459073970904736,3.469532001044391,0.0141942859821681,-0.0221808049760388,0.0044937158870758,0.0708614911922223,0.0095721600213906,0.1535643397146801,0.0076070277686963,-0.0490032948117571,0.0082285951740263,1.1269325782567614,0.0280385747232365,5.603915883335976,0.2011997788846334,GES_MW_14_15,7013.111453629774,460.75310261468616,319.5067852726858,15.926297531177784,-10.515588447180422,2.687083158239022,272.7551341623422,1.8288605307841657,1667.5846,1563.5029,71.8348,Thin_disc
14213011-4412489,6149.367391081251,14.313831260243663,4.102944186607599,0.0319605992542858,-0.2609058703646938,0.0088422378472451,0.0281732424276076,0.0229103091666691,0.1077140179883804,0.0267816590635765,-0.2413594184667771,0.0307002167522453,1.1556093862117922,0.0407576932070579,3.2211837475933254,0.2961845842342709,GES_MW_14_15,6769.091222679502,561.4630823025888,319.5007052210169,15.741420155551284,-50.8804795664604,5.018887737615906,234.7111957595086,2.548025221813248,2143.0076,1885.7229,51.0812,Thin_disc
14213145-4417336,5010.679934982049,7.0563954951940255,3.6932551475096895,0.0146284694186477,0.0330923101408613,0.0062201343839417,0.0583078198723394,0.0126379424243659,0.0993135615424776,0.0105427739119845,-0.0541947416734786,0.0110541530739598,1.1702302207862825,0.023196596928001,3.6834216278471095,0.1697195996115852,GES_MW_14_15,7068.615337679938,430.09270676977405,319.4755036620854,15.666043925108465,-38.90194649499967,3.054443628862194,240.9205386211792,1.9003033746017288,1606.1912,1463.1735,52.1857,Thin_disc
14220063-4408460,4765.27700484698,8.242432753037916,2.327452164818021,0.0255460002227226,-0.8202560257888591,0.0066089000951262,0.4152651233829492,0.0186622731895883,0.4214467823828406,0.0114461450302689,-0.2660523670354932,0.0141978208295515,0.8820774031869675,0.0444489531726516,52.87600849553025,5.3183117966850135,GES_MW_14_15,5328.429107854371,1516.495506181173,319.6141824011663,15.77211435209358,-70.95927107266321,16.132853386152828,188.57168120627432,18.12146221722421,6104.2583,4698.057,56.0348,Thick_disc
14272548-0901443,5733.078740274318,2.345507748700214,4.434343541716122,0.0029588223770487,-0.2400936847701111,0.004319547441751,-0.0055223074350372,0.0093808557609701,0.1823031038403183,0.0116492283517185,-0.1932747866726707,0.0095765346922025,0.8994463562598226,0.0020525281978196,0.8799868410512189,0.0071139613699489,GES_MW_14_15,7738.669721210704,460.4640448140144,339.0176722401811,47.00654166865353,8.553554909914935,1.8455880181305624,258.86124743238844,0.6141167949233842,613.6411,591.21185,86.7289,Thin_disc
14273948-0904028,5175.789951116225,10.438021762375197,3.4563723944201112,0.0259397883592079,-0.4429666637564309,0.0081041974265349,0.0646784933831964,0.0179059930568868,0.2153188268887336,0.0152137366872127,-0.125312297245795,0.0135079915148879,1.2240120794870593,0.0413098286277199,7.582967142541332,0.6297974676550916,GES_MW_14_15,6432.906840656087,1984.7737131057568,339.0592673407809,46.94334954338824,65.89483516972092,4.697302863482279,257.2706565556349,0.4043418100940868,3021.6191,2440.765,51.6684,Thin_disc
14274429-0904536,5007.899832865376,21.124440265929618,4.534935615225266,0.0117066118139467,-0.3078291531535946,0.0062323012736284,0.0446947939074541,0.0104749620090692,0.2475215751767064,0.0116852577668801,-0.040488316912267,0.0107316088478084,0.7471165146790263,0.0201459040952697,0.337654199045961,0.0127778622422273,GES_MW_14_15,7827.946733105091,356.6251058819958,339.0728352656892,46.92087824859843,22.872815807062647,3.65164250018231,234.5418069892245,1.929041523628257,506.77612,428.0815,54.253,Thin_disc
14281643-0856009,5064.78330045611,9.622389322460233,3.4019694568526115,0.0258412704692867,-0.5462214159826702,0.0081076487937331,0.2103084001708286,0.0160396514838744,0.4033444491308942,0.0139772976896826,-0.191355261187276,0.0164971284752036,0.9343637763473428,0.0233205577977178,6.014860728495746,0.4665330696118177,GES_MW_14_15,6362.808914847158,2065.495811071842,339.35232307798407,46.97553341023392,161.03525407307643,16.70896547730868,176.58341881384203,9.786791477095491,3096.0422,2546.8938,51.1944,Thick_disc
14282181-0857081,5089.564697379761,9.481794865539634,3.297328488471602,0.0229603724833732,-0.5874615732776864,0.0068725451864925,0.2661975421793561,0.0140586829522808,0.3846994596791709,0.0118710498952371,-0.198168416566602,0.0137643294767955,1.0600372258113966,0.0311175168337335,8.850730136538115,0.6520937933418296,GES_MW_14_15,6458.271009241208,1949.7120494073736,339.36510387989733,46.947915980682,7.069427954009118,2.0402461054568906,173.81403132480025,8.636877647574924,2858.2175,2458.6846,61.7535,Thick_disc
14283535-0906120,5930.130237964613,17.61430185382063,4.180733513264656,0.0270095590533391,-0.4002149749023456,0.0093036272270899,0.1593444297949325,0.0193671595314106,0.2698826689310556,0.0225750612742643,-0.3470356921212728,0.0325985483076405,0.9743930812032576,0.0131028436801747,1.9611377538347587,0.1338248473769691,GES_MW_14_15,7098.510704274904,1191.481386667221,339.31576445286714,46.79045862218275,-78.15091121277295,4.1048348571747,158.72455193547066,7.124019020804268,1710.5345,1513.2241,50.313,Thick_disc
14291247-1958189,5353.47020322783,2.8200174721698668,4.508077754885572,0.0024276311443629,-0.2168107356064368,0.0039003267605314,-0.0645432777028706,0.0074533240096819,0.1229568984165398,0.0091459928368478,-0.1453386533825786,0.0066840955279395,0.7995375049627217,0.0018215042030861,0.5018628770423827,0.0018560738004946,GES_MW_14_15,7826.467867986662,275.17299610503926,332.1919792229384,37.28300133406018,-2.4677645465486964,2.0066175505195267,208.77032352253275,1.0897752889080503,424.7737,418.1853,88.4833,Thin_disc
14292218-3404562,5079.913399957277,7.537098026679589,3.574794933774524,0.0093134734540859,-0.2684500111816303,0.0056249011083035,0.0549966099800111,0.0126301996426992,0.1675667765457616,0.0105812987364849,-0.0806745198784131,0.0101635895974739,1.0760771808398395,0.0105761593897807,4.69698169414302,0.0986542629861064,GES_MW_14_15,6915.205004070831,719.6253514698501,325.0996201555835,24.53911904040428,-35.62814037239527,2.6181515413273595,225.5359559456961,1.9269933097955143,1749.24,1628.4827,61.6885,Thin_disc
14294606-3400010,5668.547922977459,1.885891159389769,4.312925940682474,0.0058980623595458,0.2400926694378795,0.0059713675364229,-0.0716149895346474,0.0140729572007626,0.0040941866202939,0.0133510606989592,-0.0501060334081716,0.011198536055638,1.0388878500795236,0.0001705313650117,1.2848204258667435,0.0156120214149265,GES_MW_14_15,7269.446473273862,506.8846118994047,325.21908138425687,24.580547514452373,6.350587755074329,3.62985912471974,160.49857116047897,5.05090224324269,1238.7058,1121.4642,51.2896,Thin_disc
14295576-2004027,5034.915140354408,7.164776347039033,4.509575222554787,0.0080501900495663,-0.2067441832266348,0.006410495399003,0.1170701200163623,0.0105417709967173,0.2721464659091092,0.0107640394255098,-0.0587659716279386,0.011047015655157,0.7873005465098992,0.0240011224134051,0.3854921451770706,0.0171863705283899,GES_MW_14_15,7657.856666048525,418.7177198327383,332.3248420922261,37.11977476485428,33.18383996312488,2.3816461496189265,182.7214256000209,2.547420207380493,677.46643,644.89886,50.5992,Thick_disc
14295702-1945321,4965.101375544321,5.651659891920174,3.575336560411837,0.0069323932030025,-0.3023809749929853,0.005724816978267,0.2429723978453232,0.0107132442027015,0.3246285009276771,0.0095046666400628,-0.1433879908419584,0.0101278441099927,0.9763839259487692,0.0073880148769247,3.8840533113895233,0.0450881047916603,GES_MW_14_15,7047.91563248853,961.1521395619174,332.5109138926244,37.3904444760948,-19.092390603609715,2.5015045153599456,209.4017720588249,3.221004849113412,1635.3167,1477.4381,60.1763,Thick_disc
14300816-3406386,5202.585061236515,3.508795131332511,4.520954599286109,0.0036058317404814,-0.12380032586409,0.0046013019462303,-0.0883971200401753,0.0087310452188657,0.0552918226525193,0.0104711309550102,-0.1155246501126513,0.0081278171982193,0.779637895433003,0.0021640056624945,0.4237455965410412,0.0030945796708321,GES_MW_14_15,7743.417194902066,231.5157215959161,325.2461666779136,24.4485970743002,17.351989116526866,2.130046508398637,245.3068821251516,1.4504867061378777,518.4496,504.30615,70.6508,Thin_disc
14301795-1508186,5670.682079053841,1.9735430245027388,4.307280646794805,0.0168239177931356,-0.1163006557023504,0.0072621234631617,-0.0268591133887952,0.0157688033151205,0.1142111990435698,0.0179858456321833,-0.1574154795478068,0.0148650069182132,0.8986744610292169,0.000726489796497,1.1283574485071564,0.0422574804939627,GES_MW_14_15,7484.222178912274,641.1525321511089,335.4837471711703,41.40097399982288,77.99097242402702,3.540392204201303,204.92994956415365,2.401953338872871,971.63654,911.0271,51.276,Thin_disc
14302913-3356512,5792.795897144323,10.706341486143565,4.163001234990355,0.0122158354659017,-0.1362514169436104,0.0078591389905726,0.1100649226367018,0.0164270537619415,0.1840174674284724,0.0157612425397481,-0.1980122965466305,0.0155210623291158,1.0204557301602977,0.0062352820048959,1.944066011297292,0.0408189423909609,GES_MW_14_15,7077.813699478518,619.0813465158207,325.3921324736816,24.56787493998665,-16.563383619354354,2.423340293788385,189.9558637242252,2.867405070790684,1510.4161,1382.1927,51.4253,Thick_disc
14385875-3658564,5672.787328917761,14.578734386941534,4.268926666174864,0.027900831673263,-0.4830789346754378,0.0086375416007136,0.2013212529059205,0.0153666713960948,0.366323912477884,0.0196695155104984,-0.35439170635807,0.0287692492040029,0.8422107713854757,0.0077899987983348,1.1596902414733965,0.096488110386606,GES_MW_14_15,7385.590949696476,370.49815273081873,325.70975566415063,21.08744809928261,8.164689303420309,3.768622102268194,195.59148860543505,2.2896744845339323,1029.6556,940.1813,56.1392,Thick_disc
14390523-3700425,5963.365758355344,14.747725088052093,4.298736758872929,0.0219027099114025,-0.0044605977705529,0.0077009116445512,-0.1185983340587412,0.0183234993918269,0.0264096797566125,0.0195506027244634,-0.1622867842616814,0.015378242027596,1.0631729880739365,0.008107348408232,1.6667235031753036,0.1005035707816933,GES_MW_14_15,6973.584885246213,574.2590647828251,325.7169744669897,21.051556021369453,4.2280744972413125,2.577962217390072,185.4023300917196,4.661370422368894,1638.8547,1476.6279,56.7477,Thin_disc
14390609-4104341,5445.713760532898,8.820415926908856,4.503302356673222,0.0106720152481716,-0.3690115865796914,0.0077029628427368,0.0418186056485456,0.0134637434868977,0.2196845636284939,0.0172139101270395,-0.1624201743197001,0.0156417231513891,0.7592858586025618,0.0001999075836153,0.5160890398595459,0.0124564130095014,GES_MW_14_15,7726.540643532341,174.9287149319002,323.8825505762417,17.374660417466348,-43.95855114528273,2.1945672978669863,217.70582113563736,1.593114857059395,526.11865,512.9792,53.2461,Thin_disc
14391657-3654417,5945.58501553179,2.4218947392417154,4.320552405963859,0.0068623543215304,0.2106254395207756,0.0073276716455195,-0.0272727719032422,0.0135996570625858,0.053785448432369,0.0139598382807069,-0.0728961014485112,0.012668126953657,1.1630659338056908,0.0079265308030502,1.7105761052933113,0.0237077493448643,GES_MW_14_15,7095.174506284906,514.3755518653862,325.7998810812737,21.125625336895496,0.3500168759446881,2.268179643833678,211.68435517173995,2.621433697062149,1429.1844,1331.6135,63.8459,Thin_disc
14393298-3648526,4849.716265775903,0.1157710793678869,4.522791740163323,5.663662384758366e-05,-0.3225757845125447,0.0057684978205794,-0.0017148491197688,0.0090220617384194,0.2032370524042286,0.0110972524795329,-0.1125474317138592,0.009921249973665,0.759997421078793,9.177329203501554e-05,0.3105119453750763,4.86436069228544e-05,GES_MW_14_15,7777.25975293826,182.76797355311385,325.8977918454213,21.18933227629988,-6.650335059542102,2.203535319731607,248.8264695586817,1.4300177869989104,456.91953,445.2727,63.848,Thin_disc
14393872-3656558,5062.223134965596,11.411299422460957,2.617715248188875,0.0374670927601123,-1.274120761262225,0.0072963430152641,0.2034905302381207,0.0257378222892528,0.3381078387051693,0.018130541420842,-0.3966355640083931,0.0259972350830714,0.907963974222134,0.077382320683235,35.73922221770492,5.912998129556701,GES_MW_14_15,4894.0476007569405,1909.1021099134305,325.85385806105165,21.06009565106959,48.95631978298909,98.74981805408387,-72.25584376738037,1.886070170861792,6697.6753,4552.831,71.9669,Halo
14394130-3707518,5365.962958834543,8.698700079660414,4.461106685979694,0.0078842862507246,-0.1585892797816708,0.0081847817734728,0.0033116396647154,0.0138681626028456,0.1561185615106868,0.0166751790427259,-0.1235172644938182,0.0138500908020682,0.8189600868165551,0.0031698880693479,0.5783004579426999,0.0142549004390412,GES_MW_14_15,7333.136330222449,391.9755553381183,325.77752548348315,20.89217128593928,-52.92539009791872,2.29462327506602,182.45569329695937,2.5454615967028915,1087.1263,1002.73334,50.931,Thin_disc
14394689-3659537,6240.14957797355,21.2918759062562,4.389877242962824,0.0245349585526252,-0.2343847188226187,0.009481879955918,0.0283063979628823,0.0212354644092637,0.0086137350828432,0.0302858426197159,-0.2891265618990443,0.0327667161424153,1.0957128278499304,0.0110528360039462,1.6691327628362929,0.0909425273656659,GES_MW_14_15,7035.16511601431,540.779161587132,325.8571371088124,21.00377264927128,-26.42788354639876,2.7959758346984707,246.2013358521368,1.3489110152487551,1522.8834,1397.917,58.1222,Thin_disc
14395780-3710204,5560.085702939071,9.084974359287678,4.497079922917097,0.0094980513117241,-0.1243343962481056,0.0075625413547632,-0.0428358597953896,0.0136362137020789,0.0845598543691146,0.0167870075992683,-0.1210351392155696,0.0144682943456415,0.8795258938369298,0.0042469701370847,0.6589919842393159,0.0150264715902364,GES_MW_14_15,7398.151522294365,359.31124864389625,325.8111967767126,20.831207941253087,-25.777199451615925,2.271619512509748,215.9982050719144,1.5443488157814018,983.26514,933.13086,56.3412,Thin_disc
