C/H,N/H,Mg/H,Si/H,O/H,Fe/H,S/H,He/H,mass,name
0.0002257509105648911,5.672161565159523e-05,2.7117234902002863e-05,2.719488155096198e-05,0.00041120076167837756,1.6253810752477878e-05,1.1080537416137447e-05,0.07995428658025987,1.0812293850708166,08191590-2254375
0.0002691322090557667,6.763777977588384e-05,4.2922833931620434e-05,3.2402741215283445e-05,0.0004900865644739694,1.9950161397075907e-05,1.320430798267197e-05,0.08017016903230682,1.1024539633833466,15001120-3406130
0.0001234117167385654,3.103674248604726e-05,1.9542558195118454e-05,1.487196873248563e-05,0.0002248457108041169,8.039622115759912e-06,6.057021647827899e-06,0.07950315497206795,2.158180120007039,21001737-0105067
0.00030464529087306243,7.65545685207297e-05,3.750453557946481e-05,3.669179543012378e-05,0.0005549735804763532,2.3058277796280986e-05,1.4949175369938137e-05,0.0803129169320051,1.0901930539671252,18292816-4225526
0.0001138524716555339,2.8604842642959914e-05,1.891676081682204e-05,1.371706047861119e-05,0.000207312332916656,7.318302780511895e-06,5.5893847534559225e-06,0.07946117229290883,1.5031568689773924,10002316-4055447
0.00010872219096244451,2.734189088042914e-05,2.3154321180607174e-05,1.309666979772306e-05,0.00019811567520948675,6.935367546820357e-06,5.333090310172509e-06,0.07944762595433069,0.8874334299009814,15195825-4250313
0.0001499403982961574,3.766427566153812e-05,1.9162906946807197e-05,1.80407645268517e-05,0.0002729913445999209,1.0079662506916463e-05,7.3533050937296114e-06,0.07961495692804502,1.983688640163417,07594665-0033058
0.00018179625909232284,4.572993186940922e-05,2.006031207619276e-05,2.1896073203976052e-05,0.00033130256222547804,1.2634513849665273e-05,8.922795823109118e-06,0.07975312644654257,1.1094083351937567,07592587-0027598
0.00019718221716020595,4.956346365246348e-05,2.724116154641848e-05,2.3749815085440568e-05,0.0003592637808661232,1.3883716959980067e-05,9.67603515412386e-06,0.0798323572449232,1.0040661814351066,07032830-4223480
0.00013750822185816395,3.457607712369309e-05,1.677043312498726e-05,1.6572085972576765e-05,0.0002504637548467344,9.122635282917358e-06,6.749667127398111e-06,0.07955779791425809,0.9011404131095648,01211402-5743304
0.0001628720583705139,4.094614828732804e-05,2.3225193388345748e-05,1.9631893650960573e-05,0.00029678229863552407,1.110986554233676e-05,7.989863400447665e-06,0.0796782383856421,0.8402249857939141,14095015-1507352
0.00012352234226815966,3.1019652642576296e-05,1.8223682078076577e-05,1.48655501232601e-05,0.00022498652983561613,8.040662227131109e-06,6.060323194451345e-06,0.0795009185705519,1.004639423920464,15100706-4005053
4.2921797279057815e-05,1.0784374693443899e-05,4.328461866683981e-06,5.166881664774657e-06,7.826324486571293e-05,2.346426002520009e-06,2.1052218696462525e-06,0.07913406712124837,0.8844019273677246,22201186-1450214
0.00010723925268565145,2.6948974470784915e-05,1.7598027251875195e-05,1.290694821776794e-05,0.00019547088363554608,6.822749637506156e-06,5.263813416689647e-06,0.0794308287976986,2.1927686661128947,15095675-4300228
0.00023410651230978445,5.8811164589316836e-05,2.906636576789912e-05,2.81823246489941e-05,0.00042635417674086835,1.6957077790079513e-05,1.1486241499928423e-05,0.07999364545388093,1.232360989590935,09243251-2359550
0.00018102153550262238,4.55055184487406e-05,2.5053805935249637e-05,2.1798271404058807e-05,0.0003298961839550605,1.2565893071320686e-05,8.882367730817053e-06,0.07975920930590802,0.779271849523336,01401745-4702386
0.00013200143035835111,3.317922999269717e-05,2.4082796477619438e-05,1.5900874496704655e-05,0.00024039757407381254,8.696722674325314e-06,6.476979959265317e-06,0.079548131795698,1.882096833064732,16195286-6449258
0.00019277581335934487,4.843237704856396e-05,2.648854177648995e-05,2.3219420532187458e-05,0.0003510241967949133,1.3521352092065623e-05,9.457726269333308e-06,0.0798117817252935,0.7992194459244821,01204386-5740228
0.00016070185821731944,4.042396990601742e-05,2.524231353535603e-05,1.9366686584311446e-05,0.0002928497233893127,1.094054963588541e-05,7.885514346310384e-06,0.07967286547970776,0.9231464292527368,13595736-4105103
0.00019266059842311777,4.8404842400220746e-05,3.837148701567546e-05,2.319313436113932e-05,0.00035082325569234246,1.350772493541911e-05,9.452762845259726e-06,0.0798337727276911,1.3720211861653484,17381522-6832191
